X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,county,school_name,LSTREET1,LSTREET2,city,state,LZIP,LZIP4,PHONE,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,CNTY,TOTFRL,FRELCH,REDLCH,DIRECTCERT,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS_,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,lat,lon,school_type,PPIN,STREET,ZIP,STFIP,LOCALE,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR
-84.069706884,33.8440135340001,8517,,,,,,Gwinnett County,CALVARY CHAPEL CHRISTIAN SCHOOL,,,LILBURN,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.84402,-84.069711,Private,A0501403,1969 MCDANIELS BRIDGE RD SW,30047.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13108.0,13009.0,2023-2024
-83.9830869039999,33.953123507,9047,,,,,,Gwinnett County,GERARD PREPATORY SCHOOL,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.95313,-83.983091,Private,A0700693,263 JACKSON ST,30046.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13102.0,13005.0,2023-2024
-84.174366844,34.0154835010001,9055,,,,,,Gwinnett County,NOTRE DAME ACADEMY,,,DULUTH,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.01549,-84.174371,Private,A0700754,4635 RIVER GREEN PKWY,30096.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13097.0,13007.0,2023-2024
-83.982086905,33.9309235110001,9062,,,,,,Gwinnett County,SPECIAL NEEDS SCHOOL OF GWINNETT,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.93093,-83.982091,Private,A0700770,660 DAVIS RD,30046.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13102.0,13009.0,2023-2024
-84.1005168679999,33.9792135060001,9063,,,,,,Gwinnett County,SUGARLOAF MONTESSORI SCHOOL,,,DULUTH,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.97922,-84.100521,Private,A0700773,2270 MEADOW CHURCH RD,30097.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13099.0,13007.0,2023-2024
-83.963996906,34.0090234940001,9393,,,,,,Gwinnett County,HOPE SPRINGS CHRISTIAN LEARNING CENTER,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.00903,-83.964001,Private,A0740162,1239 BRASELTON HWY,30043.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13105.0,13045.0,2023-2024
-84.100759868,33.981258505,10092,,,,,,Gwinnett County,CREME DE LA CREME,,,DULUTH,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.981265,-84.100764,Private,A0970785,2349 MEADOW CHURCH RD,30097.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13099.0,13007.0,2023-2024
-84.0589968739999,34.080233483,10098,,,,,,Gwinnett County,THE GODDARD SCHOOL,,,SUGAR HILL,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.08024,-84.059001,Private,A0970982,210 PEACHTREE INDUSTRIAL BLVD,30518.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13099.0,13048.0,2023-2024
-83.912166919,34.035543487,10296,,,,,,Gwinnett County,OAK HILL CLASSICAL SCHOOL,,,DACULA,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.03555,-83.912171,Private,A1100821,2955 OLD FOUNTAIN RD,30019.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13105.0,13045.0,2023-2024
-83.9946068949999,34.0425294880001,10698,,,,,,Gwinnett County,SAGE SCHOOL,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.042536,-83.994611,Private,A1190045,2435 TECH CENTER PKWY,30043.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13103.0,13007.0,2023-2024
-84.1547918539999,33.938256516,10840,,,,,,Gwinnett County,AL FALAH ACADEMY,,,NORCROSS,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.938263,-84.154796,Private,A1300983,1835 SHACKLEFORD CT,30093.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13109.0,13005.0,2023-2024
-84.04578689,33.8719135270001,10854,,,,,,Gwinnett County,ST MATTHEW'S PRESCHOOL & KINDERGARTEN,,,SNELLVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.87192,-84.045791,Private,A1301166,1520 OAK RD,30078.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13106.0,13009.0,2023-2024
-84.014672898,33.8852395230001,11765,,,,,,Gwinnett County,THE GODDARD SCHOOL - SNELLVILLE,,,SNELLVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.885246,-84.014677,Private,A1501460,1565 JANMAR RD,30078.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13106.0,13009.0,2023-2024
-83.9902399009999,33.9523315070001,11769,,,,,,Gwinnett County,CHOICE EDUCATIONAL ACADEMY,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.952338,-83.990244,Private,A1501474,271 S CULVER ST,30046.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13102.0,13009.0,2023-2024
-84.1326618579999,33.9878585050001,12562,,,,,,Gwinnett County,ATLANTA ADVENTIST ACADEMY,,,DULUTH,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.987865,-84.132666,Private,A1701301,2959 DULUTH HWY 120,30096.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13097.0,13007.0,2023-2024
-83.9132879209999,34.0075684930001,12569,,,,,,Gwinnett County,HEBRON CHRISTIAN ACADEMY,,,DACULA,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.007575,-83.913292,Private,A1701330,775 DACULA RD,30019.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13105.0,13045.0,2023-2024
-84.08263687,34.0371034930001,13127,,,,,,Gwinnett County,A.A.I.M.S. MONTESSORI SCHOOL,,,SUWANEE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.03711,-84.082641,Private,A1770721,3665 SWIFTWATER PARK DR BLDG 1A,30024.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13099.0,13007.0,2023-2024
-84.082286875,33.9440035120001,13132,,,,,,Gwinnett County,HERRINGTON ACADEMY,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.94401,-84.082291,Private,A1770806,1101 HERRINGTON RD,30044.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13107.0,13005.0,2023-2024
-84.062416884,33.886523524,13134,,,,,,Gwinnett County,PRIMROSE SCHOOL OF FIVE FORKS,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.88653,-84.062421,Private,A1770922,3030 RIVER DR,30044.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13108.0,13009.0,2023-2024
-84.193450845,33.9146375230001,13140,,,,,,Gwinnett County,STILL WATERS INTERNATIONAL ACADEMY,,,NORCROSS,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.914644,-84.193455,Private,A1770951,1560 OAKBROOK DR,30093.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13098.0,13005.0,2023-2024
-84.193026843,33.949417516,13209,,,,,,Gwinnett County,AUTHENTIC INTERNATIONAL ACADEMY,,,NORCROSS,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.949424,-84.193031,Private,A1790193,5166 OLD NORCROSS RD,30071.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13096.0,13005.0,2023-2024
-84.18322385,33.8726095310001,16646,,,,,,Gwinnett County,THRIVE CHRISTIAN ACADEMY,,,TUCKER,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.872616,-84.183228,Private,A2301062,6175 LAWRENCEVILLE HWY,30084.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13088.0,13009.0,2023-2024
-83.877097927,34.0863594750001,17525,,,,,,Gwinnett County,FOUR SEASONS MONTESSORI SCHOOL,,,BUFORD,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.086366,-83.877102,Private,A2370643,4755 SPOUT SPRINGS RD,30519.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13030.0,13045.0,2023-2024
-83.91327792,34.0075284930001,17526,,,,,,Gwinnett County,HEBRON CHRISTIAN ACADEMY,,,DACULA,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.007535,-83.913282,Private,A2370645,775 DACULA RD,30019.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13105.0,13045.0,2023-2024
-84.092329876,33.8768585280001,18153,,,,,,Gwinnett County,ST JOHN NEUMANN REGIONAL CATHOLIC SCHOOL,,,LILBURN,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.876865,-84.092334,Private,A9102239,791 TOM SMITH RD SW,30047.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13108.0,13009.0,2023-2024
-84.2120468379999,33.9232835220001,19351,,,,,,Gwinnett County,COVERED BRIDGE MONTESSORI SCHOOL,,,NORCROSS,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.92329,-84.212051,Private,A9501448,2175 N NORCROSS TUCKER RD,30071.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13096.0,13005.0,2023-2024
-84.012696891,34.0173134940001,19359,,,,,,Gwinnett County,OAK MEADOW MONTESSORI SCHOOL,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.01732,-84.012701,Private,A9501525,2145 COLLINS HILL RD,30043.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13103.0,13007.0,2023-2024
-84.1303138649999,33.87258653,19360,,,,,,Gwinnett County,PARKVIEW CHRISTIAN SCHOOL,,,LILBURN,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.872593,-84.130318,Private,A9501529,4875 LIL STN MTN RD SW,30047.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13108.0,13009.0,2023-2024
-83.9999579019999,33.9016185190001,19803,,,,,,Gwinnett County,SOLA FIDE ACADEMY,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.901625,-83.999962,Private,A9701332,1307 WEBB GIN HOUSE RD,30045.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13102.0,13009.0,2023-2024
-84.0293768829999,34.079693482,20807,,,,,,Gwinnett County,OLD SUWANEE CHRISTIAN SCHOOL,,,BUFORD,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0797,-84.029381,Private,AA890272,4118 OLD SUWANEE RD,30518.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13103.0,13045.0,2023-2024
-84.133986863,33.9009735240001,20907,,,,,,Gwinnett County,PROVIDENCE CHRISTIAN ACADEMY,,,LILBURN,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.90098,-84.133991,Private,AB911425,4575 LAWRENCEVILLE HWY NW,30047.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13108.0,13009.0,2023-2024
-84.18322385,33.8726095310001,21237,,,,,,Gwinnett County,THRIVE CHRISTIAN ACADEMY,,,TUCKER,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.872616,-84.183228,Private,BB160877,6175 LAWRENCEVILLE HWY,30084.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13088.0,13009.0,2023-2024
-84.0689068729999,34.061305487,21460,,,,,,Gwinnett County,SHADOWBROOK WEEKDAY SCHOOL,,,SUWANEE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.061312,-84.068911,Private,BB180888,4187 SUWANEE DAM RD,30024.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13099.0,13045.0,2023-2024
-83.9946068949999,34.0425294880001,21787,,,,,,Gwinnett County,SAGE SCHOOL,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.042536,-83.994611,Private,BB240081,2435 TECH CENTER PKWY,30043.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1309.0,13103.0,13007.0,2023-2024
-84.0818168769999,33.90615252,21856,,,,,,Gwinnett County,FRIENDSHIP FOREST ACADEMY,,,LAWRENCEVILLE,GA,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.906159,-84.081821,Private,BB240332,12 BETHESDA CHURCH RD,30044.0,13.0,21.0,12060.0,"Atlanta-Sandy Springs-Roswell, GA",1.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307.0,13109.0,13009.0,2023-2024
